Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,GEO Accession
SRR13884599,90535750,2772069532,30,975,SRX10264928,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398559,SAMN18205212,simple,9606,Homo sapiens,GSM5140322,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS17_4_1.Riboseq,Cell line:A549,A549,GSM5140322
SRR13884528,50165064,1524648716,30,515,SRX10264929,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398560,SAMN18205330,simple,9606,Homo sapiens,GSM5140251,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL15_7_2.Riboseq,Cell line:A549,A549,GSM5140251
SRR13884529,113373845,3560933456,31,1530,SRX10264930,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398561,SAMN18205329,simple,9606,Homo sapiens,GSM5140252,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL17.Riboseq,Cell line:A549,A549,GSM5140252
SRR13884530,50843857,1598460381,31,815,SRX10264931,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398562,SAMN18205328,simple,9606,Homo sapiens,GSM5140253,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL18.Riboseq,Cell line:A549,A549,GSM5140253
SRR13884531,41851350,1305173717,31,1074,SRX10264932,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398563,SAMN18205327,simple,9606,Homo sapiens,GSM5140254,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL18A.Riboseq,Cell line:A549,A549,GSM5140254
SRR13884532,85543916,2697474720,31,1183,SRX10264933,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398565,SAMN18205364,simple,9606,Homo sapiens,GSM5140255,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL19.Riboseq,Cell line:A549,A549,GSM5140255
SRR13884533,48410236,1473306425,30,488,SRX10264934,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398564,SAMN18205363,simple,9606,Homo sapiens,GSM5140256,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL21_8_1.Riboseq,Cell line:A549,A549,GSM5140256
SRR13884534,93627439,2848301967,30,922,SRX10264935,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398566,SAMN18205361,simple,9606,Homo sapiens,GSM5140257,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL21_8_2.Riboseq,Cell line:A549,A549,GSM5140257
SRR13884535,55727671,1729045957,31,1125,SRX10264936,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398567,SAMN18205138,simple,9606,Homo sapiens,GSM5140258,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL22.Riboseq,Cell line:A549,A549,GSM5140258
SRR13884600,47969521,1484414118,30,495,SRX10264937,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398568,SAMN18205211,simple,9606,Homo sapiens,GSM5140323,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS17_4_2.Riboseq,Cell line:A549,A549,GSM5140323
SRR13884601,114650456,3647598361,31,2083,SRX10264938,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398569,SAMN18205210,simple,9606,Homo sapiens,GSM5140324,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS18.Riboseq,Cell line:A549,A549,GSM5140324
SRR13884602,61958046,1955778764,31,936,SRX10264939,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398571,SAMN18205209,simple,9606,Homo sapiens,GSM5140325,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS19.Riboseq,Cell line:A549,A549,GSM5140325
SRR13884603,94705297,2996489804,31,1443,SRX10264940,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398570,SAMN18205188,simple,9606,Homo sapiens,GSM5140326,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS21.Riboseq,Cell line:A549,A549,GSM5140326
SRR13884604,54986199,1711477113,31,883,SRX10264941,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398572,SAMN18205187,simple,9606,Homo sapiens,GSM5140327,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS23.Riboseq,Cell line:A549,A549,GSM5140327
SRR13884605,78051461,2404423176,30,1511,SRX10264942,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398573,SAMN18205186,simple,9606,Homo sapiens,GSM5140328,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS24.Riboseq,Cell line:A549,A549,GSM5140328
SRR13884606,53003665,1609268483,30,878,SRX10264943,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398574,SAMN18205185,simple,9606,Homo sapiens,GSM5140329,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS25.Riboseq,Cell line:A549,A549,GSM5140329
SRR13884607,68263153,2108477731,30,782,SRX10264944,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398575,SAMN18205184,simple,9606,Homo sapiens,GSM5140330,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS26_5_1.Riboseq,Cell line:A549,A549,GSM5140330
SRR13884608,70247278,2112466317,30,928,SRX10264945,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398577,SAMN18205183,simple,9606,Homo sapiens,GSM5140331,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS26_5_2.Riboseq,Cell line:A549,A549,GSM5140331
SRR13884609,55215588,1658082762,30,994,SRX10264946,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398576,SAMN18205182,simple,9606,Homo sapiens,GSM5140332,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS27.Riboseq,Cell line:A549,A549,GSM5140332
SRR13884610,71307960,2248410224,31,1193,SRX10264947,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398578,SAMN18205181,simple,9606,Homo sapiens,GSM5140333,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS27L.Riboseq,Cell line:A549,A549,GSM5140333
SRR13884611,54534167,1718320647,31,845,SRX10264948,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398579,SAMN18205180,simple,9606,Homo sapiens,GSM5140334,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS28.Riboseq,Cell line:A549,A549,GSM5140334
SRR13884612,36874833,1188012817,32,545,SRX10264949,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398581,SAMN18205179,simple,9606,Homo sapiens,GSM5140335,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS29.Riboseq,Cell line:A549,A549,GSM5140335
SRR13884613,71538184,2287474449,31,1031,SRX10264950,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398580,SAMN18205178,simple,9606,Homo sapiens,GSM5140336,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siSA.Riboseq,Cell line:A549,A549,GSM5140336
SRR13884614,38256287,5322010296,139,793,SRX10264951,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398582,SAMN18205177,simple,9606,Homo sapiens,GSM5140337,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL3_RNAseq,Cell line:A549,A549,GSM5140337
SRR13884615,23518670,3319078085,141,629,SRX10264952,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398583,SAMN18205176,simple,9606,Homo sapiens,GSM5140338,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL4_RNAseq,Cell line:A549,A549,GSM5140338
SRR13884560,69358683,2095146785,30,619,SRX10264953,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398585,SAMN18205169,simple,9606,Homo sapiens,GSM5140283,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_20_2.Riboseq,Cell line:A549,A549,GSM5140283
SRR13884561,90034705,2881284405,32,1307,SRX10264954,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398584,SAMN18205168,simple,9606,Homo sapiens,GSM5140284,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_21.Riboseq,Cell line:A549,A549,GSM5140284
SRR13884562,78731407,2526729003,32,1124,SRX10264955,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398587,SAMN18205167,simple,9606,Homo sapiens,GSM5140285,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_22.Riboseq,Cell line:A549,A549,GSM5140285
SRR13884563,75725478,2338424494,30,1121,SRX10264956,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398586,SAMN18205174,simple,9606,Homo sapiens,GSM5140286,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC1.Riboseq,Cell line:A549,A549,GSM5140286
SRR13884564,60965656,1905393006,31,846,SRX10264957,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398588,SAMN18205166,simple,9606,Homo sapiens,GSM5140287,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC3.Riboseq,Cell line:A549,A549,GSM5140287
SRR13884565,69831874,2220581437,31,1378,SRX10264958,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398589,SAMN18205165,simple,9606,Homo sapiens,GSM5140288,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC5.Riboseq,Cell line:A549,A549,GSM5140288
SRR13884566,108424779,3427338195,31,2034,SRX10264959,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398590,SAMN18205164,simple,9606,Homo sapiens,GSM5140289,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC7.Riboseq,Cell line:A549,A549,GSM5140289
SRR13884567,94747637,3021448774,31,1913,SRX10264960,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398591,SAMN18205163,simple,9606,Homo sapiens,GSM5140290,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC9.Riboseq,Cell line:A549,A549,GSM5140290
SRR13884616,24427475,3409809805,139,660,SRX10264961,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398593,SAMN18205175,simple,9606,Homo sapiens,GSM5140339,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL5_RNAseq,Cell line:A549,A549,GSM5140339
SRR13884617,25441827,3607416541,141,679,SRX10264962,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398592,SAMN18205202,simple,9606,Homo sapiens,GSM5140340,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL6_RNAseq,Cell line:A549,A549,GSM5140340
SRR13884618,25511232,3580656515,140,684,SRX10264963,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398594,SAMN18205201,simple,9606,Homo sapiens,GSM5140341,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL7_RNAseq,Cell line:A549,A549,GSM5140341
SRR13884619,27758962,3889917610,140,743,SRX10264964,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398595,SAMN18205200,simple,9606,Homo sapiens,GSM5140342,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL7A_RNAseq,Cell line:A549,A549,GSM5140342
SRR13884620,22883872,3211631539,140,614,SRX10264965,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398597,SAMN18205199,simple,9606,Homo sapiens,GSM5140343,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL8_RNAseq,Cell line:A549,A549,GSM5140343
SRR13884621,23001597,3236949588,140,634,SRX10264966,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398596,SAMN18205198,simple,9606,Homo sapiens,GSM5140344,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL9_RNAseq,Cell line:A549,A549,GSM5140344
SRR13884622,38841240,5376583089,138,812,SRX10264967,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398598,SAMN18205197,simple,9606,Homo sapiens,GSM5140345,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL10_RNAseq,Cell line:A549,A549,GSM5140345
SRR13884623,25130046,3493794877,139,683,SRX10264968,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398599,SAMN18205196,simple,9606,Homo sapiens,GSM5140346,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL10A_RNAseq,Cell line:A549,A549,GSM5140346
SRR13884624,22455964,3118494359,138,614,SRX10264969,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398600,SAMN18205195,simple,9606,Homo sapiens,GSM5140347,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL11_RNAseq,Cell line:A549,A549,GSM5140347
SRR13884625,27976587,3891172028,139,749,SRX10264970,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398601,SAMN18205194,simple,9606,Homo sapiens,GSM5140348,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL12_RNAseq,Cell line:A549,A549,GSM5140348
SRR13884626,39636572,5475125013,138,822,SRX10264971,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398603,SAMN18205193,simple,9606,Homo sapiens,GSM5140349,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL13_RNAseq,Cell line:A549,A549,GSM5140349
SRR13884627,29355861,4136122196,140,789,SRX10264972,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398602,SAMN18205192,simple,9606,Homo sapiens,GSM5140350,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL13A_RNAseq,Cell line:A549,A549,GSM5140350
SRR13884628,22866498,3164038325,138,607,SRX10264973,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398604,SAMN18205191,simple,9606,Homo sapiens,GSM5140351,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL14_RNAseq,Cell line:A549,A549,GSM5140351
SRR13884629,59572095,8283247006,139,1318,SRX10264974,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398605,SAMN18205190,simple,9606,Homo sapiens,GSM5140352,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL15_7_1_RNAseq,Cell line:A549,A549,GSM5140352
SRR13884630,75034019,10478165798,139,1660,SRX10264975,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398606,SAMN18205189,simple,9606,Homo sapiens,GSM5140353,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL15_7_2_RNAseq,Cell line:A549,A549,GSM5140353
SRR13884631,25495965,3583590852,140,675,SRX10264976,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398607,SAMN18205215,simple,9606,Homo sapiens,GSM5140354,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL17_RNAseq,Cell line:A549,A549,GSM5140354
SRR13884632,27815693,3857670638,138,727,SRX10264977,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398608,SAMN18205214,simple,9606,Homo sapiens,GSM5140355,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL18_RNAseq,Cell line:A549,A549,GSM5140355
SRR13884633,26913549,3764647973,139,696,SRX10264978,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398609,SAMN18205317,simple,9606,Homo sapiens,GSM5140356,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL18A_RNAseq,Cell line:A549,A549,GSM5140356
SRR13884634,24887066,3483795592,139,650,SRX10264979,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398610,SAMN18205268,simple,9606,Homo sapiens,GSM5140357,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL19_RNAseq,Cell line:A549,A549,GSM5140357
SRR13884635,54747453,7631103625,139,1218,SRX10264980,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398611,SAMN18205267,simple,9606,Homo sapiens,GSM5140358,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL21_8_1_RNAseq,Cell line:A549,A549,GSM5140358
SRR13884636,48500928,6704161468,138,1132,SRX10264981,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398612,SAMN18205266,simple,9606,Homo sapiens,GSM5140359,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL21_8_2_RNAseq,Cell line:A549,A549,GSM5140359
SRR13884637,27368124,3797004543,138,719,SRX10264982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398613,SAMN18205264,simple,9606,Homo sapiens,GSM5140360,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL22_RNAseq,Cell line:A549,A549,GSM5140360
SRR13884638,26024325,3633667227,139,686,SRX10264983,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398614,SAMN18205262,simple,9606,Homo sapiens,GSM5140361,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL23_RNAseq,Cell line:A549,A549,GSM5140361
SRR13884639,25007048,3539068838,141,663,SRX10264984,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398615,SAMN18205261,simple,9606,Homo sapiens,GSM5140362,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL23A_RNAseq,Cell line:A549,A549,GSM5140362
SRR13884656,24721722,3534180361,142,674,SRX10264985,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398617,SAMN18205280,simple,9606,Homo sapiens,GSM5140379,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL38_RNAseq,Cell line:A549,A549,GSM5140379
SRR13884657,25027569,3532206528,141,671,SRX10264986,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398616,SAMN18205278,simple,9606,Homo sapiens,GSM5140380,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL39_RNAseq,Cell line:A549,A549,GSM5140380
SRR13884658,23505125,3301755593,140,636,SRX10264987,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398618,SAMN18205276,simple,9606,Homo sapiens,GSM5140381,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL41_RNAseq,Cell line:A549,A549,GSM5140381
SRR13884659,30794763,4343917566,141,849,SRX10264988,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398619,SAMN18205325,simple,9606,Homo sapiens,GSM5140382,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siP0_RNAseq,Cell line:A549,A549,GSM5140382
SRR13884660,26195928,3700708115,141,724,SRX10264989,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398620,SAMN18205323,simple,9606,Homo sapiens,GSM5140383,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siP1_RNAseq,Cell line:A549,A549,GSM5140383
SRR13884661,24270800,3441113401,141,666,SRX10264990,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398621,SAMN18205321,simple,9606,Homo sapiens,GSM5140384,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siP2_RNAseq,Cell line:A549,A549,GSM5140384
SRR13884662,33757858,4709624762,139,741,SRX10264991,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398622,SAMN18205319,simple,9606,Homo sapiens,GSM5140385,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS2_RNAseq,Cell line:A549,A549,GSM5140385
SRR13884663,53054494,7334614620,138,1197,SRX10264992,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398623,SAMN18205093,simple,9606,Homo sapiens,GSM5140386,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3_1_1_RNAseq,Cell line:A549,A549,GSM5140386
