Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,common name,sample name
ERR9878859,11336963,816261336,72,224,ERX9424066,Sxm1_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281829,SAMEA110183023,simple,4932,Saccharomyces cerevisiae,SAMEA110183023,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_IP_3,2022-11-23,2022-11-23,SAMEA110183023,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_IP_3,baker's yeast,Sxm1_IP_3
ERR9878860,43785017,3152521224,72,865,ERX9424067,Sxm1_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281830,SAMEA110183024,simple,4932,Saccharomyces cerevisiae,SAMEA110183024,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_IP_4,2022-11-23,2022-11-23,SAMEA110183024,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_IP_4,baker's yeast,Sxm1_IP_4
ERR9878861,11183888,805239936,72,222,ERX9424068,Sxm1_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281831,SAMEA110183025,simple,4932,Saccharomyces cerevisiae,SAMEA110183025,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_total_1,2022-11-23,2022-11-23,SAMEA110183025,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_total_1,baker's yeast,Sxm1_total_1
ERR9878862,23129664,1665335808,72,458,ERX9424069,Sxm1_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281832,SAMEA110183026,simple,4932,Saccharomyces cerevisiae,SAMEA110183026,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_total_2,2022-11-23,2022-11-23,SAMEA110183026,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_total_2,baker's yeast,Sxm1_total_2
ERR9878863,23703672,1706664384,72,469,ERX9424070,Sxm1_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281833,SAMEA110183027,simple,4932,Saccharomyces cerevisiae,SAMEA110183027,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_total_3,2022-11-23,2022-11-23,SAMEA110183027,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_total_3,baker's yeast,Sxm1_total_3
ERR9878864,15197571,1094225112,72,302,ERX9424071,Sxm1_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281834,SAMEA110183028,simple,4932,Saccharomyces cerevisiae,SAMEA110183028,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_total_4,2022-11-23,2022-11-23,SAMEA110183028,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_total_4,baker's yeast,Sxm1_total_4
ERR9878865,12356785,889688520,72,244,ERX9424072,WT_batch2_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281835,SAMEA110183029,simple,4932,Saccharomyces cerevisiae,SAMEA110183029,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_IP_1,2022-11-23,2022-11-23,SAMEA110183029,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_IP_1,baker's yeast,WT_batch2_IP_1
ERR9878866,15160493,1091555496,72,301,ERX9424073,WT_batch2_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281836,SAMEA110183030,simple,4932,Saccharomyces cerevisiae,SAMEA110183030,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_IP_2,2022-11-23,2022-11-23,SAMEA110183030,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_IP_2,baker's yeast,WT_batch2_IP_2
ERR9878867,14611188,1052005536,72,290,ERX9424074,WT_batch2_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281837,SAMEA110183031,simple,4932,Saccharomyces cerevisiae,SAMEA110183031,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_IP_3,2022-11-23,2022-11-23,SAMEA110183031,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_IP_3,baker's yeast,WT_batch2_IP_3
ERR9878868,12091144,870562368,72,240,ERX9424075,WT_batch2_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281838,SAMEA110183032,simple,4932,Saccharomyces cerevisiae,SAMEA110183032,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_IP_4,2022-11-23,2022-11-23,SAMEA110183032,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_IP_4,baker's yeast,WT_batch2_IP_4
ERR9878869,17059174,1228260528,72,336,ERX9424076,WT_batch2_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281839,SAMEA110183033,simple,4932,Saccharomyces cerevisiae,SAMEA110183033,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_total_1,2022-11-23,2022-11-23,SAMEA110183033,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_total_1,baker's yeast,WT_batch2_total_1
ERR9878870,16545675,1191288600,72,327,ERX9424077,WT_batch2_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281840,SAMEA110183034,simple,4932,Saccharomyces cerevisiae,SAMEA110183034,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_total_2,2022-11-23,2022-11-23,SAMEA110183034,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_total_2,baker's yeast,WT_batch2_total_2
ERR9878871,21448156,1544267232,72,429,ERX9424078,WT_batch2_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281841,SAMEA110183035,simple,4932,Saccharomyces cerevisiae,SAMEA110183035,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_total_3,2022-11-23,2022-11-23,SAMEA110183035,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_total_3,baker's yeast,WT_batch2_total_3
ERR9878872,18015889,1297144008,72,359,ERX9424079,WT_batch2_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281842,SAMEA110183036,simple,4932,Saccharomyces cerevisiae,SAMEA110183036,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_total_4,2022-11-23,2022-11-23,SAMEA110183036,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch2_total_4,baker's yeast,WT_batch2_total_4
